C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_28_846.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_28_846.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_28_846.jpg,0,0.7116873,0,1.039315
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_28_914.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_28_914.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_28_914.jpg,0,0.9593655,0,1.782611
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_28_982.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_28_982.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_28_982.jpg,0,1,0,2.423788
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_049.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_049.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_049.jpg,0,1,0,3.332725
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_116.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_116.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_116.jpg,0,1,0,4.035289
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_189.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_189.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_189.jpg,0,1,0,4.968597
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_256.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_256.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_256.jpg,0,1,0,5.663736
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_325.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_325.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_325.jpg,0,1,0,6.354867
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_393.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_393.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_393.jpg,0,1,0,7.270096
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_462.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_462.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_462.jpg,0,1,0,7.951848
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_531.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_531.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_531.jpg,0,1,0,8.854669
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_598.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_598.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_598.jpg,0,1,0,9.527143
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_666.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_666.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_666.jpg,0,1,0,10.19566
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_736.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_736.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_736.jpg,-0.15,1,0,11.07473
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_804.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_804.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_804.jpg,-0.3,1,0,11.54235
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_872.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_872.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_872.jpg,-0.5000001,1,0,12.37777
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_29_939.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_29_939.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_29_939.jpg,-0.6500001,0.8769688,0,13.15823
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_009.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_009.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_009.jpg,0,0.9431563,0,13.80541
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_078.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_078.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_078.jpg,0,1,0,14.35588
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_147.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_147.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_147.jpg,0,1,0,15.01377
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_216.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_216.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_216.jpg,0,1,0,15.87639
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_285.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_285.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_285.jpg,0,1,0,16.45268
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_353.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_353.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_353.jpg,-0.1,1,0,17.30199
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_420.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_420.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_420.jpg,-0.25,1,0,17.91764
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_492.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_492.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_492.jpg,-0.45,0.9153265,0,18.64783
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_561.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_561.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_561.jpg,-0.6000001,0.7297927,0,19.02962
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_630.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_630.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_630.jpg,-0.8000001,0.5005721,0,19.27172
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_699.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_699.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_699.jpg,-0.9500002,0.3148087,0,19.3277
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_769.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_769.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_769.jpg,0,0.08496583,0,19.25179
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_839.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_839.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_839.jpg,0,0,0,19.02278
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_906.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_906.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_906.jpg,0,0,0,18.96063
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_30_975.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_30_975.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_30_975.jpg,0,0.1459815,0,18.83386
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_043.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_043.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_043.jpg,0,0.3085335,0,18.82179
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_111.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_111.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_111.jpg,0,0.5531754,0,19.11463
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_179.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_179.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_179.jpg,0,0.7384292,0,19.49418
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_250.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_250.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_250.jpg,0,0.9697167,0,20.16802
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_320.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_320.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_320.jpg,0,1,0,20.7782
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_390.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_390.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_390.jpg,0,1,0,21.58174
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_460.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_460.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_460.jpg,0,1,0,22.17332
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_532.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_532.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_532.jpg,-0.05,1,0,22.96311
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_603.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_603.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_603.jpg,-0.2,1,0,23.53602
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_672.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_672.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_672.jpg,-0.4,1,0,24.23319
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_741.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_741.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_741.jpg,-0.5500001,1,0,24.70228
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_813.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_813.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_813.jpg,-0.7500002,1,0,25.25459
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_885.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_885.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_885.jpg,-0.9000002,1,0,25.61321
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_31_953.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_31_953.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_31_953.jpg,-1,1,0,26.05989
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_021.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_021.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_021.jpg,-1,1,0,26.44869
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_092.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_092.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_092.jpg,0,1,0,27.06526
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_162.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_162.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_162.jpg,0,1,0,27.54445
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_232.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_232.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_232.jpg,0,1,0,28.2461
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_302.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_302.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_302.jpg,0,1,0,28.79497
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_374.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_374.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_374.jpg,0.05,1,0,29.5218
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_445.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_445.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_445.jpg,0.2,1,0,30.03892
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_512.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_512.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_512.jpg,0.4,1,0,30.15614
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_580.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_580.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_580.jpg,0.5500001,1,0,30.1357
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_647.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_647.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_647.jpg,0.7,1,0,30.11884
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_719.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_719.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_719.jpg,0.9000002,1,0,30.10116
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_790.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_790.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_790.jpg,0,1,0,30.1737
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_859.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_859.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_859.jpg,0,1,0,30.18507
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_930.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_930.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_930.jpg,0,1,0,30.18836
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_32_999.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_32_999.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_32_999.jpg,0,1,0,30.19081
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_33_068.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_33_068.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_33_068.jpg,0,1,0,30.19072
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_33_136.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_33_136.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_33_136.jpg,0,1,0,30.19068
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_33_206.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_33_206.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_33_206.jpg,0,1,0,30.19065
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_33_278.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_33_278.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_33_278.jpg,0,1,0,30.19069
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_33_349.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_33_349.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_33_349.jpg,0,1,0,30.19072
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_33_416.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_33_416.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_33_416.jpg,-0.15,1,0,30.18445
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_33_484.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_33_484.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_33_484.jpg,-0.3,1,0,30.17019
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_33_557.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_33_557.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_33_557.jpg,0,1,0,30.18985
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_33_627.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_33_627.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_33_627.jpg,0,0.8355131,0,30.15662
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_33_696.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_33_696.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_33_696.jpg,0,0.6057698,0,30.09751
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_33_767.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_33_767.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_33_767.jpg,0,0.6060499,0,30.08231
C:\Users\kc\Desktop\selfDrivcar\IMG\center_2021_09_20_10_16_33_842.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\left_2021_09_20_10_16_33_842.jpg,C:\Users\kc\Desktop\selfDrivcar\IMG\right_2021_09_20_10_16_33_842.jpg,-0.2,0.8523681,0,30.12944
